Macrotema,Tema,Frequência,Tabelas de Origem,Qtd Tabelas
escore de depressao,escore de depressao,1,nhanes_questionnaire.deq_j,1
escore de depressao,escore de sintomas depressivos,1,nhanes_questionnaire.dpq_j,1
escore de depressao,pontuacao de sintomas depressivos,1,nhanes_laboratory.fastqx_j,1
escore de depressao,respostas de depressao,1,nhanes_questionnaire.dpq_j,1
metadados de arquivos de dados,estrutura de tabelas de dados,1,nhanes_admin.load_catalog,1
metadados de arquivos de dados,metadados de arquivos de dados,1,nhanes_admin.load_catalog,1
metadados de arquivos de dados,pesquisa de valores de referencia,1,nhanes_laboratory.ssuvcm_j,1
metadados de arquivos de dados,variabilidade de resultados,1,nhanes_laboratory.ssfr_j,1
frequencia de respostas,frequencia de respostas,4,nhanes_questionnaire.auq_j; nhanes_questionnaire.cbqpfa_j; nhanes_questionnaire.fsq_j; nhanes_questionnaire.pfq_j,4
metabolitos de solventes,mercurio total,1,nhanes_laboratory.pbcd_j,1
metabolitos de solventes,metabolitos de nicotina,1,nhanes_laboratory.ucot_j,1
metabolitos de solventes,metabolitos de solventes,1,nhanes_laboratory.uvoc_j,1
metabolitos de solventes,metabolitos organofosforados,1,nhanes_laboratory.uphopm_j,1
questionario de dieta,questionario de alimentacao,1,nhanes_questionnaire.fsq_j,1
questionario de dieta,questionario de dieta,1,nhanes_questionnaire.deq_j,1
questionario de dieta,questionario dietetico,1,nhanes_questionnaire.cbq_j,1
questionario de dieta,respostas de questionario de dieta,1,nhanes_questionnaire.diq_j,1
aleitamento materno,aleitamento materno,1,nhanes_questionnaire.dbq_j,1
aleitamento materno,anemia ferropriva,1,nhanes_laboratory.fertin_j,1
aleitamento materno,gravidez em mulheres,1,nhanes_laboratory.ucpreg_j,1
altura,altura,1,nhanes_questionnaire.whq_j,1
altura,cdq,1,nhanes_questionnaire.cdq_j,1
altura,hematocrito,1,nhanes_laboratory.cot_j,1
avaliacao de condicoes dentarias,avaliacao de condicoes dentarias,1,nhanes_questionnaire.ohq_j,1
avaliacao de condicoes dentarias,avaliacao de deficiencia de vitamina c,1,nhanes_laboratory.vic_j,1
avaliacao de condicoes dentarias,avaliacao de saude vocal,1,nhanes_questionnaire.vtq_j,1
avaliacao psicologica,avaliacao de dificuldade de locomocao,1,nhanes_questionnaire.hoq_j,1
avaliacao psicologica,avaliacao psicologica,2,nhanes_questionnaire.dpq_j; nhanes_questionnaire.ecq_j,2
pontuacao de avaliacao,avaliacao de habitos,2,nhanes_questionnaire.alq_j; nhanes_questionnaire.inq_j,2
pontuacao de avaliacao,pontuacao de avaliacao,1,nhanes_questionnaire.pfq_j,1
pesquisa de diabetes,distribuicao de insulina,1,nhanes_laboratory.ins_j,1
pesquisa de diabetes,pesquisa de diabetes,2,nhanes_laboratory.glu_j; nhanes_laboratory.ins_j,2
hemograma completo,eletrolitos e enzimas sericas,1,nhanes_laboratory.biopro_j,1
hemograma completo,hemograma completo,1,nhanes_laboratory.cbc_j,1
hemograma completo,leucograma,1,nhanes_laboratory.cbc_j,1
exames medicos,exames medicos,2,nhanes_examination.auxar_j; nhanes_examination.dxxfem_j,2
exames medicos,idade de diagnostico,1,nhanes_questionnaire.mcq_j,1
tratamento medico,historico de doencas renais,1,nhanes_questionnaire.kiq_u_j,1
tratamento medico,tecnicas cirurgicas,1,nhanes_examination.lux_j,1
tratamento medico,tratamento medico,1,nhanes_examination.lux_j,1
medicamentos prescritos,hormonios sexuais,1,nhanes_laboratory.sstst_j,1
medicamentos prescritos,medicamentos prescritos,1,nhanes_questionnaire.rxqasa_j,1
medicamentos prescritos,risco cardiovascular,1,nhanes_laboratory.hscrp_j,1
limiares de deteccao,limiares de deteccao,2,nhanes_laboratory.ssfr_j; nhanes_laboratory.ssglyp_j,2
limiares de deteccao,limiares tonais,1,nhanes_examination.auxar_j,1
niveis sericos de hidrocortisona,niveis sericos de androstenediona,1,nhanes_laboratory.ssneon_j,1
niveis sericos de hidrocortisona,niveis sericos de hidrocortisona,1,nhanes_laboratory.ssneon_j,1
niveis sericos de hidrocortisona,niveis sericos de peptideo c,1,nhanes_laboratory.ssfr_j,1
nivel de lbdhddsi,nivel de hscrp,1,nhanes_laboratory.hscrp_j,1
nivel de lbdhddsi,nivel de lbdhdd,1,nhanes_laboratory.hdl_j,1
nivel de lbdhddsi,nivel de lbdhddsi,1,nhanes_laboratory.hdl_j,1
padroes de respostas em pesquisa,padroes de resposta em pesquisa,1,nhanes_questionnaire.dlq_j,1
padroes de respostas em pesquisa,padroes de respostas em pesquisa,1,nhanes_questionnaire.rhq_j,1
padroes de respostas em pesquisa,respostas de pesquisa,1,nhanes_questionnaire.paqy_j,1
pesquisa de substancias especificas,pesquisa de arsenio,1,nhanes_laboratory.utas_j,1
pesquisa de substancias especificas,pesquisa de substancias especificas,1,nhanes_laboratory.sstst_j,1
pesquisa de substancias especificas,tempo de coleta,1,nhanes_laboratory.ucflow_j,1
saude cardiovascular,saude cardiovascular,1,nhanes_laboratory.trigly_j,1
saude cardiovascular,saude intestinal,1,nhanes_questionnaire.hiq_j,1
saude cardiovascular,saude reprodutiva feminina,1,nhanes_questionnaire.rhq_j,1
fatores de ponderacao amostral,amostragem populacional,1,nhanes_laboratory.utas_j,1
fatores de ponderacao amostral,fatores de ponderacao amostral,1,nhanes_laboratory.ins_j,1
biomonitoramento laboratorial,biomonitoramento laboratorial,1,nhanes_laboratory.phthte_j,1
biomonitoramento laboratorial,pesquisa laboratorial de saude,1,nhanes_laboratory.pfas_j,1
etnia e origem,classificacao de asma,1,nhanes_questionnaire.smqshs_j,1
etnia e origem,etnia e origem,1,nhanes_demographics.demo_j,1
concentracao de metabolitos,concentracao de ghb,1,nhanes_laboratory.ghb_j,1
concentracao de metabolitos,concentracao de metabolitos,1,nhanes_laboratory.uphopm_j,1
tamanho da familia,condicao de moradia,1,nhanes_questionnaire.hoq_j,1
tamanho da familia,tamanho da familia,1,nhanes_questionnaire.hoq_j,1
contagem de celulas sanguineas,contagem de celulas sanguineas,2,nhanes_laboratory.cbc_j,1
depressao,depressao,2,nhanes_questionnaire.dlq_j; nhanes_questionnaire.dpq_j,2
diabetes,diabetes,2,nhanes_laboratory.ghb_j; nhanes_questionnaire.diq_j,2
marcadores de exposicao ao tabaco,exposicao a tabaco,1,nhanes_laboratory.ucot_j,1
marcadores de exposicao ao tabaco,marcadores de exposicao ao tabaco,1,nhanes_laboratory.crco_j,1
variaveis bioquimicas,micronutrientes laboratoriais,1,nhanes_laboratory.vitaec_j,1
variaveis bioquimicas,variaveis bioquimicas,1,nhanes_laboratory.biopro_j,1
peso corporal amostras,percepcao de peso,1,nhanes_questionnaire.whqmec_j,1
peso corporal amostras,peso corporal amostras,1,nhanes_questionnaire.cbqpfc_j,1
pesquisa de saude,pesquisa de saude,1,nhanes_laboratory.uvoc_j,1
pesquisa de saude,questoes de saude,1,nhanes_questionnaire.diq_j,1
questionario de saude auditiva,questionario de saude auditiva,1,nhanes_questionnaire.auq_j,1
questionario de saude auditiva,respostas questionario auditivo,1,nhanes_questionnaire.auq_j,1
seguranca alimentar,seguranca alimentar,2,nhanes_questionnaire.fsq_j; nhanes_questionnaire.inq_j,2
valores de ureia,valores de creatinina,1,nhanes_laboratory.opd_j,1
valores de ureia,valores de ureia,1,nhanes_laboratory.opd_j,1
analise de folato,analise de folato,1,nhanes_laboratory.folate_j,1
analise de variaveis numericas,analise de variaveis numericas,1,nhanes_laboratory.ssagp_j,1
catalogo nhanes,catalogo nhanes,1,nhanes_admin.load_catalog,1
coluna vertebral,coluna vertebral,1,nhanes_examination.dxxspn_j,1
diagnosticos de doencas,diagnosticos de doencas,1,nhanes_questionnaire.rxq_rx_j,1
dieta e saude,dieta e saude,1,nhanes_dietary.dr1tot_j,1
dosagem de medicamentos,dosagem de medicamentos,1,nhanes_questionnaire.rxqasa_j,1
estoque de ferro,estoque de ferro,1,nhanes_laboratory.fertin_j,1
exame de coluna,exame de coluna,1,nhanes_examination.dxxspn_j,1
fatores de risco,fatores de risco,1,nhanes_examination.auxwbr_j,1
lateralidade do braco,lateralidade do braco,1,nhanes_examination.bpxo_j,1
marcadores bioquimicos,marcadores bioquimicos,1,nhanes_laboratory.sstst_j,1
pesquisa dietetica nhanes,pesquisa dietetica nhanes,1,nhanes_dietary.ds1ids_j,1
prevalencia de hiv,prevalencia de hiv,1,nhanes_laboratory.hiv_j,1
resultados de exames bioquimicos,resultados de exames bioquimicos,1,nhanes_laboratory.vocwb_j,1
resultados sorologicos,resultados sorologicos,1,nhanes_laboratory.hepe_j,1
