Macrotema,Tema,Frequência,Tabelas de Origem,Qtd Tabelas
qualidade de vida,qualidade de vida,12,nhanes_questionnaire.auq_j; nhanes_questionnaire.dlq_j; nhanes_questionnaire.ecq_j; nhanes_questionnaire.heq_j; nhanes_questionnaire.hiq_j; nhanes_questionnaire.hsq_j; nhanes_questionnaire.huq_j; nhanes_questionnaire.kiq_u_j; nhanes_questionnaire.osq_j; nhanes_questionnaire.pfq_j; nhanes_questionnaire.whqmec_j,11
valores de urina,albumina urinaria,1,nhanes_laboratory.alb_cr_j,1
valores de urina,creatinina urinaria,1,nhanes_laboratory.alb_cr_j,1
valores de urina,dados de urina,2,nhanes_laboratory.opd_j; nhanes_laboratory.ucpreg_j,2
valores de urina,resultado laboratorial urina,1,nhanes_laboratory.ucpreg_j,1
valores de urina,valores de urina,3,nhanes_laboratory.ucm_j; nhanes_laboratory.ucot_j; nhanes_laboratory.uni_j,3
valores de urina,volume urinario,3,nhanes_laboratory.ucflow_j,1
historico de peso,altura,1,nhanes_questionnaire.whq_j,1
historico de peso,cdq,1,nhanes_questionnaire.cdq_j,1
historico de peso,ciclo 2017-2018,1,nhanes_admin.load_catalog,1
historico de peso,dados de actigrafia,1,nhanes_examination.lux_j,1
historico de peso,historico de peso,2,nhanes_questionnaire.ecq_j; nhanes_questionnaire.whq_j,2
historico de peso,historico de peso corporal,1,nhanes_questionnaire.whq_j,1
historico de peso,historico gestacional,1,nhanes_questionnaire.rhq_j,1
historico de peso,historico menstrual,1,nhanes_questionnaire.rhq_j,1
historico de peso,indice de pobreza,1,nhanes_questionnaire.inq_j,1
historico de peso,status de pobreza familiar,1,nhanes_questionnaire.inq_j,1
analise de dieta,analise de dieta,1,nhanes_dietary.dr2iff_j,1
analise de dieta,analise dietetica,1,nhanes_dietary.dsqtot_j,1
analise de dieta,autoavaliacao da dieta,1,nhanes_questionnaire.dbq_j,1
analise de dieta,avaliacao de frequencia alimentar,1,nhanes_questionnaire.fsq_j,1
analise de dieta,avaliacao de ingestao calorica,1,nhanes_dietary.ds2tot_j,1
analise de dieta,avaliacao ingestao potassio,1,nhanes_questionnaire.kiq_u_j,1
analise de dieta,dados dieteticos,5,nhanes_dietary.dr1iff_j; nhanes_dietary.dr2tot_j; nhanes_dietary.ds1ids_j; nhanes_dietary.ds1tot_j; nhanes_dietary.ds2tot_j,5
nivel de ferro,anemia ferropriva,1,nhanes_laboratory.fertin_j,1
nivel de ferro,capacidade de ligacao do ferro,2,nhanes_laboratory.fetib_j,1
nivel de ferro,ferro serico,4,nhanes_laboratory.fertin_j; nhanes_laboratory.fetib_j; nhanes_laboratory.tfr_j,3
nivel de ferro,metabolismo do ferro,2,nhanes_laboratory.fetib_j; nhanes_laboratory.tfr_j,2
nivel de ferro,nivel de ferro,1,nhanes_laboratory.tfr_j,1
nivel de ferro,percentual de saturacao de ferro,1,nhanes_laboratory.fetib_j,1
composicao de alimentos,composicao de alimentos,1,nhanes_dietary.dr2iff_j,1
composicao de alimentos,composicao de refeicoes,1,nhanes_dietary.dr2iff_j,1
composicao de alimentos,nutricao,7,nhanes_dietary.dr1iff_j; nhanes_dietary.dr1tot_j; nhanes_dietary.dr2iff_j; nhanes_dietary.dr2tot_j; nhanes_dietary.ds1tot_j; nhanes_dietary.ds2tot_j; nhanes_dietary.dsqtot_j,7
composicao de alimentos,seguranca alimentar,2,nhanes_questionnaire.fsq_j; nhanes_questionnaire.inq_j,2
marcadores inflamatorios,marcadores de alergia,1,nhanes_laboratory.ssuvcm_j,1
marcadores inflamatorios,marcadores inflamatorios,1,nhanes_laboratory.hscrp_j,1
marcadores inflamatorios,proteina c reativa,1,nhanes_laboratory.hscrp_j,1
marcadores inflamatorios,proteina c-reativa,1,nhanes_laboratory.hscrp_j,1
marcadores inflamatorios,proteina c-reativa de alta sensibilidade,1,nhanes_laboratory.hscrp_j,1
marcadores inflamatorios,valores de biomarcadores,4,nhanes_laboratory.fr_j; nhanes_laboratory.pah_j; nhanes_laboratory.uphopm_j; nhanes_laboratory.utas_j,4
marcadores inflamatorios,valores de marcadores,1,nhanes_laboratory.ssuvoc_j,1
marcadores inflamatorios,valores de marcadores sanguineos,1,nhanes_laboratory.vocwb_j,1
analise de vitamina a,analise de albumina,1,nhanes_laboratory.alb_cr_j,1
analise de vitamina a,analise de hemoglobina,2,nhanes_laboratory.cot_j; nhanes_laboratory.hepbd_j,2
analise de vitamina a,analise de ureia,2,nhanes_laboratory.alb_cr_j; nhanes_laboratory.pernt_j,2
analise de vitamina a,analise de vitamina a,1,nhanes_laboratory.vitaec_j,1
analise de vitamina a,analise de vitamina c,1,nhanes_laboratory.vic_j,1
analise de vitamina a,analise de vitamina d,1,nhanes_laboratory.vid_j,1
analise de vitamina a,analise de vitaminas a e e,1,nhanes_laboratory.vitaec_j,1
analise de vitamina a,analise de vitaminas e minerais,1,nhanes_dietary.ds1tot_j,1
analise de substancias quimicas,analise de alcool,1,nhanes_laboratory.vitaec_j,1
analise de substancias quimicas,analise de compostos organicos,1,nhanes_laboratory.uvoc_j,1
analise de substancias quimicas,analise de macronutrientes,2,nhanes_dietary.dr1tot_j; nhanes_dietary.dr2tot_j,2
analise de substancias quimicas,analise de nutrientes especificos,1,nhanes_dietary.ds2tot_j,1
analise de substancias quimicas,analise de oligoelementos,1,nhanes_laboratory.pbcd_j,1
analise de substancias quimicas,analise de opioides,1,nhanes_laboratory.opd_j,1
analise de substancias quimicas,analise de substancias quimicas,2,nhanes_laboratory.sspfas_j; nhanes_laboratory.vocwb_j,2
analise de substancias quimicas,"analise de substancias quimicas (ssppma, ssmmac)",1,nhanes_laboratory.ssuvcm_j,1
niveis de arsenico na urina,analise de arsenico na urina,1,nhanes_laboratory.uas_j,1
niveis de arsenico na urina,concentracao de fenois na urina,1,nhanes_laboratory.uphopm_j,1
niveis de arsenico na urina,concentracao de metais na urina,2,nhanes_laboratory.phthte_j; nhanes_laboratory.um_j,2
niveis de arsenico na urina,niveis de arsenico na urina,1,nhanes_laboratory.utas_j,1
niveis de arsenico na urina,niveis de bisfenol na urina,1,nhanes_laboratory.ephpp_j,1
niveis de arsenico na urina,niveis de iodo urinario,1,nhanes_laboratory.uni_j,1
niveis de arsenico na urina,niveis de mercurio na urina,1,nhanes_laboratory.uhg_j,1
niveis de arsenico na urina,niveis de nitrato,1,nhanes_laboratory.pernt_j,1
niveis de arsenico na urina,niveis de nitrato na urina,1,nhanes_laboratory.pernt_j,1
analise de hemograma,analise de hemograma,1,nhanes_laboratory.cbc_j,1
analise de hemograma,analise de hemograma completo,1,nhanes_laboratory.cbc_j,1
analise de hemograma,analise de laboratorio,6,nhanes_laboratory.ephpp_j; nhanes_laboratory.fr_j; nhanes_laboratory.ssneon_j; nhanes_laboratory.ssuvoc_j; nhanes_laboratory.uvoc_j; nhanes_laboratory.vocwb_j,6
analise de hemograma,analise hematologica,1,nhanes_laboratory.cbc_j,1
analise de hemograma,analise laboratorial de folato,1,nhanes_laboratory.folate_j,1
vitamina c serica,concentracao serica de vitamina c,1,nhanes_laboratory.vic_j,1
vitamina c serica,medicao de tocoferois,1,nhanes_laboratory.vitaec_j,1
vitamina c serica,medicao de vitamina d2 e d3,1,nhanes_laboratory.vid_j,1
vitamina c serica,niveis de vitamina c,2,nhanes_laboratory.vic_j,1
vitamina c serica,niveis de vitamina d,1,nhanes_laboratory.vid_j,1
vitamina c serica,vitamina c serica,1,nhanes_laboratory.vic_j,1
vitamina c serica,vitamina d serica,1,nhanes_laboratory.vid_j,1
vitamina c serica,vitamina e serica,1,nhanes_laboratory.vid_j,1
vitamina c serica,vitaminas sericas,1,nhanes_laboratory.vitaec_j,1
suplementos dieteticos,nutrientes consumidos,1,nhanes_dietary.dsqids_j,1
suplementos dieteticos,suplementos dieteticos,9,nhanes_dietary.ds1ids_j; nhanes_dietary.ds1tot_j; nhanes_dietary.ds2ids_j; nhanes_dietary.ds2tot_j; nhanes_dietary.dsqids_j; nhanes_dietary.dsqtot_j,6
biomarcadores urinarios,analise de biomarcadores urinarios,1,nhanes_laboratory.pernt_j,1
biomarcadores urinarios,biomarcadores urinarios,1,nhanes_laboratory.ucot_j,1
biomarcadores urinarios,iodo urinario,1,nhanes_laboratory.uio_j,1
biomarcadores urinarios,mercury urinario,1,nhanes_laboratory.uhg_j,1
biomarcadores urinarios,metais urinarios,1,nhanes_laboratory.um_j,1
biomarcadores urinarios,perfil urinario de nitrato,1,nhanes_laboratory.pernt_j,1
biomarcadores urinarios,perfil urinario de perclorato,1,nhanes_laboratory.pernt_j,1
biomarcadores urinarios,perfil urinario de tiocianato,1,nhanes_laboratory.pernt_j,1
biomarcadores urinarios,ucm urinario,1,nhanes_laboratory.ucm_j,1
niveis de creatinina urinaria,analise de creatinina,1,nhanes_laboratory.crco_j,1
niveis de creatinina urinaria,dosagem de creatinina,1,nhanes_laboratory.crco_j,1
niveis de creatinina urinaria,excrecao de creatinina,1,nhanes_laboratory.alb_cr_j,1
niveis de creatinina urinaria,niveis de albumina urinaria,1,nhanes_laboratory.alb_cr_j,1
niveis de creatinina urinaria,niveis de creatinina no sangue,1,nhanes_laboratory.crco_j,1
niveis de creatinina urinaria,niveis de creatinina urinaria,1,nhanes_laboratory.alb_cr_j,1
niveis de creatinina urinaria,razao albumina-creatinina,1,nhanes_laboratory.alb_cr_j,1
niveis de creatinina urinaria,relacao albumina/creatinina,1,nhanes_laboratory.alb_cr_j,1
niveis de creatinina urinaria,valores de creatinina,1,nhanes_laboratory.opd_j,1
concentracoes de quimicos,analise de exposicao a etoxiquina,1,nhanes_laboratory.ethox_j,1
concentracoes de quimicos,avaliacao de concentracoes quimicas,1,nhanes_laboratory.pah_j,1
concentracoes de quimicos,concentracao de etoxiquina em amostras,1,nhanes_laboratory.ethox_j,1
concentracoes de quimicos,concentracao de metais,1,nhanes_laboratory.uvoc_j,1
concentracoes de quimicos,concentracao de substancias pfas,1,nhanes_laboratory.pfas_j,1
concentracoes de quimicos,concentracoes de quimicos,1,nhanes_laboratory.fr_j,1
concentracoes de quimicos,limite de deteccao de produtos quimicos,2,nhanes_laboratory.pfas_j; nhanes_laboratory.sspfas_j,2
concentracoes de quimicos,presenca de etoxiquina em laboratorio,1,nhanes_laboratory.ethox_j,1
resultados de teste de hepatite b,analise de hepatite b,1,nhanes_laboratory.hepb_s_j,1
resultados de teste de hepatite b,exames de hepatite,1,nhanes_laboratory.hepa_j,1
resultados de teste de hepatite b,marcadores de hepatite,1,nhanes_laboratory.hepc_j,1
resultados de teste de hepatite b,marcadores sorologicos de hepatite b,1,nhanes_laboratory.hepbd_j,1
resultados de teste de hepatite b,resultados de anticorpos hepatite e,1,nhanes_laboratory.hepe_j,1
resultados de teste de hepatite b,resultados de teste de hepatite b,1,nhanes_laboratory.hepb_s_j,1
resultados de teste de hepatite b,resultados de testes de hepatite c,1,nhanes_laboratory.hepc_j,1
resultados de teste de hepatite b,resultados do teste de hepatite a,1,nhanes_laboratory.hepa_j,1
resultados de teste de hepatite b,teste de anticorpos da hepatite d,1,nhanes_laboratory.hepbd_j,1
marcadores laboratoriais,avaliacao de marcadores laboratoriais,1,nhanes_laboratory.sstst_j,1
marcadores laboratoriais,biomarcador laboratorial,2,nhanes_laboratory.fertin_j; nhanes_laboratory.ssagp_j,2
marcadores laboratoriais,marcadores de funcao hepatica e renal,1,nhanes_laboratory.biopro_j,1
marcadores laboratoriais,marcadores laboratoriais,3,nhanes_laboratory.alb_cr_j; nhanes_laboratory.cot_j; nhanes_laboratory.ihgem_j,3
marcadores laboratoriais,niveis de marcadores laboratoriais,1,nhanes_laboratory.vid_j,1
marcadores laboratoriais,perfil bioquimico do sangue,1,nhanes_laboratory.biopro_j,1
condicao de moradia,caracteristicas do domicilio,1,nhanes_questionnaire.hoq_j,1
condicao de moradia,cidadania e imigracao,1,nhanes_demographics.demo_j,1
condicao de moradia,condicao de moradia,1,nhanes_questionnaire.hoq_j,1
condicao de moradia,idade de inicio de limitacao,1,nhanes_questionnaire.pfq_j,1
condicao de moradia,idade na entrevista,1,nhanes_questionnaire.ecq_j,1
condicao de moradia,identificacao de participantes,1,nhanes_laboratory.ucpreg_j,1
condicao de moradia,numero de quartos,1,nhanes_questionnaire.hoq_j,1
condicao de moradia,ocupacao,1,nhanes_questionnaire.ocq_j,1
condicao de moradia,renda e pobreza familiar,1,nhanes_demographics.demo_j,1
prevalencia de anticorpos,cobertura vacinal,1,nhanes_questionnaire.imq_j,1
prevalencia de anticorpos,historico de vacinacao,1,nhanes_questionnaire.imq_j,1
prevalencia de anticorpos,hiv soroprevalencia,1,nhanes_laboratory.hiv_j,1
prevalencia de anticorpos,imunizacao,1,nhanes_questionnaire.imq_j,1
prevalencia de anticorpos,prevalencia de anticorpos,1,nhanes_laboratory.cmv_j,1
prevalencia de anticorpos,prevalencia de hiv,2,nhanes_laboratory.hiv_j,1
prevalencia de anticorpos,status de hiv,1,nhanes_laboratory.hiv_j,1
prevalencia de anticorpos,vacinacao,1,nhanes_questionnaire.imq_j,1
medidas laboratoriais de lipidios,analise de lipoproteinas,1,nhanes_laboratory.trigly_j,1
medidas laboratoriais de lipidios,exames laboratoriais de lipidios,1,nhanes_laboratory.hdl_j,1
medidas laboratoriais de lipidios,medicoes de esteroides sericos,1,nhanes_laboratory.sstst_j,1
medidas laboratoriais de lipidios,medidas laboratoriais de lipidios,1,nhanes_laboratory.trigly_j,1
medidas laboratoriais de lipidios,niveis de substancias bioquimicas,1,nhanes_laboratory.biopro_j,1
medidas laboratoriais de lipidios,niveis sericos de androstenediona,1,nhanes_laboratory.ssneon_j,1
medidas laboratoriais de lipidios,presenca de dhrplc,1,nhanes_laboratory.hscrp_j,1
medidas laboratoriais de lipidios,variabilidade de lipidios,1,nhanes_laboratory.tchol_j,1
tipo de plano de saude,categorias de dados de saude,2,nhanes_admin.load_catalog,1
tipo de plano de saude,classificacao de saude,1,nhanes_examination.ohxden_j,1
tipo de plano de saude,condicoes de saude,2,nhanes_examination.ohxref_j; nhanes_questionnaire.acq_j,2
tipo de plano de saude,mudanca de plano de saude,1,nhanes_questionnaire.hiq_j,1
tipo de plano de saude,tipo de plano de saude,1,nhanes_questionnaire.hiq_j,1
tipo de plano de saude,tipos de plano de saude,1,nhanes_questionnaire.hiq_j,1
frequencia de sintomas respiratorios,classificacao de asma,1,nhanes_questionnaire.smqshs_j,1
frequencia de sintomas respiratorios,fatores de risco,1,nhanes_examination.auxwbr_j,1
frequencia de sintomas respiratorios,frequencia de sintomas,4,nhanes_questionnaire.hiq_j; nhanes_questionnaire.puqmec_j; nhanes_questionnaire.smqfam_j; nhanes_questionnaire.vtq_j,4
frequencia de sintomas respiratorios,frequencia de sintomas respiratorios,1,nhanes_questionnaire.smqrtu_j,1
frequencia de sintomas respiratorios,inflamacao,1,nhanes_laboratory.hscrp_j,1
idade de inicio,dados de aculturacao,1,nhanes_questionnaire.acq_j,1
idade de inicio,estudos populacionais,1,nhanes_laboratory.ucpreg_j,1
idade de inicio,etnia e origem,1,nhanes_demographics.demo_j,1
idade de inicio,idade,1,nhanes_demographics.demo_j,1
idade de inicio,idade de inicio,1,nhanes_questionnaire.duq_j,1
idade de inicio,idade de inicio de uso,1,nhanes_questionnaire.duq_j,1
idade de inicio,idade de inicio do uso,1,nhanes_questionnaire.duq_j,1
idade de inicio,idade e genero,1,nhanes_demographics.demo_j,1
valores laboratoriais,dados laboratoriais sanguineos,1,nhanes_laboratory.trigly_j,1
valores laboratoriais,valores laboratoriais,5,nhanes_laboratory.cot_j; nhanes_laboratory.ssagp_j; nhanes_laboratory.ssfr_j; nhanes_laboratory.tchol_j; nhanes_laboratory.vic_j,5
valores laboratoriais,variaveis laboratoriais,2,nhanes_admin.load_catalog; nhanes_laboratory.ephpp_j,2
valores de referencia bioquimica,glicoproteina especifica,1,nhanes_laboratory.ssglyp_j,1
valores de referencia bioquimica,perfil bioquimico serico,1,nhanes_laboratory.biopro_j,1
valores de referencia bioquimica,valores de referencia,4,nhanes_laboratory.alb_cr_j; nhanes_laboratory.crco_j; nhanes_laboratory.fertin_j; nhanes_laboratory.sspfas_j,4
valores de referencia bioquimica,valores de referencia bioquimica,2,nhanes_laboratory.crco_j; nhanes_laboratory.ghb_j,2
dados antropometricos,antropometria,1,nhanes_examination.bmx_j,1
dados antropometricos,dados antropometricos,1,nhanes_examination.dxxag_j,1
dados antropometricos,dados biometricos,1,nhanes_examination.dxxfem_j,1
dados antropometricos,indice de massa corporal,2,nhanes_examination.bmx_j,1
dados antropometricos,indice de massa corporal (imc),1,nhanes_examination.bmx_j,1
dados antropometricos,medidas corporais,1,nhanes_questionnaire.whq_j,1
imunoglobulinas igg e igm,avaliacao de imunoglobulinas,1,nhanes_laboratory.cmv_j,1
imunoglobulinas igg e igm,imunoglobulina g,1,nhanes_laboratory.cmv_j,1
imunoglobulinas igg e igm,imunoglobulina m,1,nhanes_laboratory.cmv_j,1
imunoglobulinas igg e igm,imunoglobulinas igg e igm,1,nhanes_laboratory.cmv_j,1
imunoglobulinas igg e igm,niveis de anticorpos igg e igm,1,nhanes_laboratory.cmv_j,1
imunoglobulinas igg e igm,sorologia cmv,1,nhanes_laboratory.cmv_j,1
imunoglobulinas igg e igm,testes para citomegalovirus (cmv),1,nhanes_laboratory.cmv_j,1
pesos dieteticos,dieta,3,nhanes_dietary.dr1tot_j; nhanes_dietary.dr2iff_j; nhanes_questionnaire.paq_j,3
pesos dieteticos,dieta recordatoria,1,nhanes_dietary.dr2iff_j,1
pesos dieteticos,entrevista dietetica,1,nhanes_admin.load_catalog,1
pesos dieteticos,peso dietetico individual,1,nhanes_dietary.dr1iff_j,1
pesos dieteticos,pesos dieteticos,1,nhanes_dietary.ds1tot_j,1
hemograma completo,eritrograma,1,nhanes_laboratory.cbc_j,1
hemograma completo,hemograma completo,2,nhanes_laboratory.cbc_j,1
hemograma completo,leucograma,1,nhanes_laboratory.cbc_j,1
hemograma completo,parametros hematologicos,1,nhanes_laboratory.cbc_j,1
hemograma completo,pfas sericos,1,nhanes_laboratory.pfas_j,1
hemograma completo,ssagp serico,1,nhanes_laboratory.ssagp_j,1
analise de gravidez,analise de fertilidade,1,nhanes_laboratory.fertin_j,1
analise de gravidez,analise de folato,1,nhanes_laboratory.folate_j,1
analise de gravidez,analise de gravidez,1,nhanes_laboratory.ucpreg_j,1
analise de gravidez,analise de hormonios sexuais,1,nhanes_laboratory.sstst_j,1
analise de gravidez,analise de pulso,1,nhanes_examination.bpx_j,1
analise de gravidez,analise de sangue,1,nhanes_laboratory.vocwb_j,1
metabolitos urinarios,analise de metabolitos urinarios,2,nhanes_laboratory.opd_j; nhanes_laboratory.pah_j,2
metabolitos urinarios,ftalatos urinarios,1,nhanes_laboratory.phthte_j,1
metabolitos urinarios,metabolitos quimicos urinarios,1,nhanes_laboratory.uphopm_j,1
metabolitos urinarios,metabolitos urinarios,1,nhanes_laboratory.ssuvoc_j,1
metabolitos urinarios,organofosfatos urinarios,1,nhanes_laboratory.opd_j,1
resultados laboratoriais de transferrina,contagem de celulas sanguineas,2,nhanes_laboratory.cbc_j,1
resultados laboratoriais de transferrina,eletrolitos e enzimas sericas,1,nhanes_laboratory.biopro_j,1
resultados laboratoriais de transferrina,indices de globulos vermelhos e brancos,1,nhanes_laboratory.cbc_j,1
resultados laboratoriais de transferrina,resultados laboratoriais de ferritina,1,nhanes_laboratory.fertin_j,1
resultados laboratoriais de transferrina,resultados laboratoriais de transferrina,1,nhanes_laboratory.tfr_j,1
pesquisa de dieta alimentar,dados de inquerito nutricional,1,nhanes_questionnaire.fsq_j,1
pesquisa de dieta alimentar,pesquisa de dieta alimentar,1,nhanes_dietary.ds2tot_j,1
pesquisa de dieta alimentar,pesquisa dietetica,4,nhanes_dietary.dr1iff_j; nhanes_dietary.dr2tot_j; nhanes_dietary.ds1tot_j; nhanes_dietary.ds2tot_j,4
historico de gravidez,estoque de ferro,1,nhanes_laboratory.fertin_j,1
historico de gravidez,gravidez em mulheres,1,nhanes_laboratory.ucpreg_j,1
historico de gravidez,historico de gravidez,1,nhanes_questionnaire.rhq_j,1
historico de gravidez,idade em eventos reprodutivos,1,nhanes_questionnaire.rhq_j,1
historico de gravidez,tamanho da familia,1,nhanes_questionnaire.hoq_j,1
historico de gravidez,tamanho de protese,1,nhanes_examination.lux_j,1
exposicao ao iodo,exposicao a iodo,1,nhanes_laboratory.uio_j,1
exposicao ao iodo,exposicao a ruido,1,nhanes_questionnaire.auq_j,1
exposicao ao iodo,exposicao a ucm,1,nhanes_laboratory.ucm_j,1
exposicao ao iodo,exposicao ao iodo,1,nhanes_laboratory.uni_j,1
exposicao ao iodo,exposicao ao iodo na populacao,1,nhanes_laboratory.uni_j,1
exposicao ao iodo,medicao de exposicao a luz,1,nhanes_examination.lux_j,1
questionario de dieta,questionario de comportamento,1,nhanes_questionnaire.cbq_j,1
questionario de dieta,questionario de dieta,1,nhanes_questionnaire.deq_j,1
questionario de dieta,questionario de historico de peso,1,nhanes_questionnaire.whqmec_j,1
questionario de dieta,questionario de peso e altura,1,nhanes_questionnaire.whq_j,1
questionario de dieta,questionario de uso de pesticidas,1,nhanes_questionnaire.puqmec_j,1
questionario de dieta,questionario dietetico,1,nhanes_questionnaire.cbq_j,1
questionario de comportamento alimentar,questionario de comportamento alimentar,3,nhanes_questionnaire.cbqpfa_j; nhanes_questionnaire.cbqpfc_j; nhanes_questionnaire.dbq_j,3
questionario de comportamento alimentar,questionario de comportamento do consumidor,3,nhanes_questionnaire.cbq_j; nhanes_questionnaire.cbqpfa_j; nhanes_questionnaire.cbqpfc_j,3
limiar auditivo,admitancia acustica,1,nhanes_examination.auxtym_j,1
limiar auditivo,limiar auditivo,1,nhanes_examination.auxtym_j,1
limiar auditivo,limiares de deteccao,2,nhanes_laboratory.ssfr_j; nhanes_laboratory.ssglyp_j,2
limiar auditivo,limiares tonais,1,nhanes_examination.auxar_j,1
historico de saude renal,analise da funcao renal,1,nhanes_laboratory.biopro_j,1
historico de saude renal,avaliacao de funcao renal,1,nhanes_examination.aux_j,1
historico de saude renal,condicoes renais,1,nhanes_questionnaire.kiq_u_j,1
historico de saude renal,historico de doencas renais,1,nhanes_questionnaire.kiq_u_j,1
historico de saude renal,historico de saude renal,1,nhanes_questionnaire.kiq_u_j,1
niveis de glifosato,analise de metabolitos de pesticidas,1,nhanes_laboratory.ssneon_j,1
niveis de glifosato,limite de deteccao de glifosato,1,nhanes_laboratory.ssglyp_j,1
niveis de glifosato,medicao de compostos organicos,1,nhanes_laboratory.ssuvoc_j,1
niveis de glifosato,niveis de etoxiacetato,1,nhanes_laboratory.ethox_j,1
niveis de glifosato,niveis de glifosato,1,nhanes_laboratory.ssglyp_j,1
avaliacao de dificuldade fisica,avaliacao de dificuldade de locomocao,1,nhanes_questionnaire.hoq_j,1
avaliacao de dificuldade fisica,avaliacao de dificuldade fisica,1,nhanes_questionnaire.pfq_j,1
avaliacao de dificuldade fisica,avaliacao de habitos,2,nhanes_questionnaire.alq_j; nhanes_questionnaire.inq_j,2
avaliacao de dificuldade fisica,pontuacao de avaliacao,1,nhanes_questionnaire.pfq_j,1
concentracao de mercurio no sangue,biomonitoramento urinario,3,nhanes_laboratory.ephpp_j; nhanes_laboratory.uphopm_j; nhanes_laboratory.uvoc_j,3
concentracao de mercurio no sangue,concentracao de mercurio no sangue,1,nhanes_laboratory.pbcd_j,1
concentracao de mercurio no sangue,medicao de pfas no soro,1,nhanes_laboratory.sspfas_j,1
catalogo de dados de pesquisa,catalogo de dados de pesquisa,1,nhanes_admin.load_catalog,1
catalogo de dados de pesquisa,metodologia da pesquisa,1,nhanes_demographics.demo_j,1
catalogo de dados de pesquisa,pesquisa biomedica,1,nhanes_laboratory.ephpp_j,1
catalogo de dados de pesquisa,pesquisa de arsenio,1,nhanes_laboratory.utas_j,1
catalogo de dados de pesquisa,pesquisa de valores de referencia,1,nhanes_laboratory.ssuvcm_j,1
consumo de vitaminas e minerais,consumo de vitaminas e minerais,4,nhanes_dietary.dr1tot_j; nhanes_dietary.dr2tot_j; nhanes_dietary.ds1ids_j; nhanes_dietary.ds2tot_j,4
consumo de vitaminas e minerais,frequencia de uso de vitaminas,1,nhanes_dietary.dsqids_j,1
niveis de folato,dosagem de folato em hemacias,1,nhanes_laboratory.folate_j,1
niveis de folato,dosagem de folato serico,1,nhanes_laboratory.folate_j,1
niveis de folato,folato eritrocitario,1,nhanes_laboratory.folate_j,1
niveis de folato,niveis de folato,1,nhanes_laboratory.folate_j,1
niveis de folato,nivel de folato,1,nhanes_laboratory.folate_j,1
teste de hiv,hiv anticorpos,1,nhanes_laboratory.hiv_j,1
teste de hiv,hiv sorotipagem,1,nhanes_laboratory.hiv_j,1
teste de hiv,teste de hiv,1,nhanes_laboratory.hiv_j,1
teste de hiv,testes de hiv,2,nhanes_laboratory.hiv_j,1
niveis de colesterol,lipidios sanguineos,1,nhanes_laboratory.trigly_j,1
niveis de colesterol,niveis de colesterol,1,nhanes_laboratory.tchol_j,1
niveis de colesterol,niveis de colesterol hdl,1,nhanes_laboratory.hdl_j,1
niveis de colesterol,niveis de hdl,1,nhanes_laboratory.hdl_j,1
niveis de colesterol,triglicerideos sericos,1,nhanes_laboratory.trigly_j,1
niveis de lipidios,niveis de globulina ligadora de hormonios sexuais,1,nhanes_laboratory.sstst_j,1
niveis de lipidios,niveis de lipidios,1,nhanes_laboratory.trigly_j,1
niveis de lipidios,niveis de triglicerideos,2,nhanes_laboratory.trigly_j,1
niveis de lipidios,niveis sericos de hidrocortisona,1,nhanes_laboratory.ssneon_j,1
aleitamento materno,acesso a alimentos,2,nhanes_questionnaire.fsq_j; nhanes_questionnaire.inq_j,2
aleitamento materno,aleitamento materno,1,nhanes_questionnaire.dbq_j,1
aleitamento materno,dieta e amamentacao,1,nhanes_questionnaire.dbq_j,1
analise de glicemia,analise de glicemia,2,nhanes_laboratory.glu_j,1
analise de glicemia,analise de glicose,1,nhanes_laboratory.ssglyp_j,1
analise de glicemia,analise de insulina,1,nhanes_laboratory.ins_j,1
analise laboratorial por espectrometria,analise laboratorial de iodo,1,nhanes_laboratory.uio_j,1
analise laboratorial por espectrometria,analise laboratorial de pfas,1,nhanes_laboratory.pfas_j,1
analise laboratorial por espectrometria,analise laboratorial de vic,1,nhanes_laboratory.vic_j,1
analise laboratorial por espectrometria,analise laboratorial por espectrometria,1,nhanes_laboratory.vid_j,1
circunferencias corporais,circunferencia da cintura,1,nhanes_examination.bmx_j,1
circunferencias corporais,circunferencias corporais,1,nhanes_examination.bmx_j,1
circunferencias corporais,indice de gordura,1,nhanes_examination.dxxag_j,1
circunferencias corporais,medidas de gordura corporal,1,nhanes_examination.dxx_j,1
dificuldades funcionais,classificacao de ajuda para locomocao,1,nhanes_questionnaire.hoq_j,1
dificuldades funcionais,dificuldades funcionais,1,nhanes_questionnaire.pfq_j,1
dificuldades funcionais,limitacoes de atividade,1,nhanes_questionnaire.pfq_j,1
dificuldades funcionais,mobilidade e cuidados,1,nhanes_questionnaire.huq_j,1
status nutricional de iodo,ingestao de vitaminas,3,nhanes_dietary.dr2iff_j; nhanes_dietary.ds1ids_j; nhanes_dietary.dsqids_j,3
status nutricional de iodo,status nutricional de iodo,1,nhanes_laboratory.uio_j,1
metabolitos de solventes,metabolitos de arsenico,1,nhanes_laboratory.uas_j,1
metabolitos de solventes,metabolitos de solventes,1,nhanes_laboratory.uvoc_j,1
metabolitos de solventes,metabolitos organofosforados,1,nhanes_laboratory.uphopm_j,1
metabolitos de solventes,metabolitos urinarios de vocs,1,nhanes_laboratory.uvoc_j,1
padroes consumo alimentar,padroes consumo alimentar,1,nhanes_questionnaire.inq_j,1
