Macrotema,Tema,Frequência,Tabelas de Origem,Qtd Tabelas
vacinacao,imunizacao,1,nhanes_questionnaire.imq_j,1
vacinacao,vacinacao,1,nhanes_questionnaire.imq_j,1
niveis de substancias bioquimicas,concentracao de ghb,1,nhanes_laboratory.ghb_j,1
niveis de substancias bioquimicas,eletrolitos e enzimas sericas,1,nhanes_laboratory.biopro_j,1
niveis de substancias bioquimicas,niveis de substancias bioquimicas,1,nhanes_laboratory.biopro_j,1
concentracao de metais na urina,concentracao de mercurio no sangue,1,nhanes_laboratory.pbcd_j,1
concentracao de metais na urina,concentracao de metais,1,nhanes_laboratory.uvoc_j,1
concentracao de metais na urina,concentracao de metais na urina,1,nhanes_laboratory.phthte_j,1
concentracao de substancias,concentracao de substancias,2,nhanes_laboratory.fr_j; nhanes_laboratory.um_j,2
concentracao de substancias,niveis de chumbo no sangue,1,nhanes_laboratory.pbcd_j,1
niveis de vitamina c,concentracao serica de vitamina c,1,nhanes_laboratory.vic_j,1
niveis de vitamina c,niveis de vitamina b9,1,nhanes_laboratory.folate_j,1
niveis de vitamina c,niveis de vitamina c,1,nhanes_laboratory.vic_j,1
pesquisa de diabetes,distribuicao de insulina,1,nhanes_laboratory.ins_j,1
pesquisa de diabetes,pesquisa de diabetes,2,nhanes_laboratory.glu_j; nhanes_laboratory.ins_j,2
exames auditivos,exame auditivo,2,nhanes_examination.aux_j; nhanes_examination.auxar_j,2
exames auditivos,exames auditivos,1,nhanes_examination.aux_j,1
exposicao a metais pesados,exposicao a arsenio urinario,1,nhanes_laboratory.uas_j,1
exposicao a metais pesados,exposicao a metais,1,nhanes_laboratory.um_j,1
exposicao a metais pesados,exposicao a metais pesados,1,nhanes_laboratory.pbcd_j,1
imunoglobulina g,imunoglobulina a,1,nhanes_laboratory.cmv_j,1
imunoglobulina g,imunoglobulina g,1,nhanes_laboratory.cmv_j,1
imunoglobulina g,imunoglobulina m,1,nhanes_laboratory.cmv_j,1
inquerito laboratorial nhanes,inquerito laboratorial nhanes,1,nhanes_laboratory.hepb_s_j,1
inquerito laboratorial nhanes,pesquisa laboratorial nhanes,2,nhanes_laboratory.ethox_j; nhanes_laboratory.uio_j,2
limiares de deteccao,limiares de deteccao,2,nhanes_laboratory.ssfr_j; nhanes_laboratory.ssglyp_j,2
limiares de deteccao,limiares tonais,1,nhanes_examination.auxar_j,1
valores de ureia,analise de metabolitos urinarios,1,nhanes_laboratory.pah_j,1
valores de ureia,valores de ureia,1,nhanes_laboratory.opd_j,1
pesquisa de valores de referencia,analise de variaveis numericas,1,nhanes_laboratory.ssagp_j,1
pesquisa de valores de referencia,pesquisa de valores de referencia,1,nhanes_laboratory.ssuvcm_j,1
inflamacao,carie dentaria,1,nhanes_examination.ohxden_j,1
inflamacao,inflamacao,1,nhanes_laboratory.hscrp_j,1
chumbo sanguineo,chumbo sanguineo,1,nhanes_laboratory.pbcd_j,1
chumbo sanguineo,distribuicao de iodo na populacao,1,nhanes_laboratory.uni_j,1
concentracao de iodo,concentracao de iodo,1,nhanes_laboratory.uio_j,1
concentracao de iodo,concentracao de selenio,1,nhanes_laboratory.pernt_j,1
contagem de celulas sanguineas,contagem de celulas sanguineas,2,nhanes_laboratory.cbc_j,1
deficiencia de vitaminas,deficiencia de vitamina c,1,nhanes_laboratory.vic_j,1
deficiencia de vitaminas,deficiencia de vitaminas,1,nhanes_laboratory.vid_j,1
depressao,depressao,2,nhanes_questionnaire.dlq_j; nhanes_questionnaire.dpq_j,2
diagnosticos de doencas,diagnosticos de doencas,1,nhanes_questionnaire.rxq_rx_j,1
diagnosticos de doencas,exame de mulheres,1,nhanes_examination.dxxfem_j,1
ocupacao,dificuldades funcionais,1,nhanes_questionnaire.pfq_j,1
ocupacao,ocupacao,1,nhanes_questionnaire.ocq_j,1
exame dxa,estoque de ferro,1,nhanes_laboratory.fertin_j,1
exame dxa,exame dxa,1,nhanes_examination.dxx_j,1
etnia e origem,etnia e origem,1,nhanes_demographics.demo_j,1
etnia e origem,status socioeconomico,1,nhanes_demographics.demo_j,1
exposicao ao iodo,exposicao a iodo,1,nhanes_laboratory.uio_j,1
exposicao ao iodo,exposicao ao iodo,1,nhanes_laboratory.uni_j,1
medicamentos prescritos,fatores de risco,1,nhanes_examination.auxwbr_j,1
medicamentos prescritos,medicamentos prescritos,1,nhanes_questionnaire.rxqasa_j,1
parametros hematologicos,hematocrito,1,nhanes_laboratory.cot_j,1
parametros hematologicos,parametros hematologicos,1,nhanes_laboratory.cbc_j,1
idade na entrevista,idade na entrevista,1,nhanes_questionnaire.ecq_j,1
idade na entrevista,identificacao de participantes,1,nhanes_laboratory.ucpreg_j,1
indice de saturacao de transferrina,indice de saturacao de transferrina,2,nhanes_laboratory.fetib_j; nhanes_laboratory.tfr_j,2
saude cardiovascular,indice de saude cardiovascular,1,nhanes_laboratory.tchol_j,1
saude cardiovascular,saude cardiovascular,1,nhanes_laboratory.trigly_j,1
insulina serica,insulina serica,1,nhanes_laboratory.ins_j,1
insulina serica,nivel de hemoglobina glicada,1,nhanes_laboratory.ghb_j,1
pesquisa de arsenio,metadados de arquivos de dados,1,nhanes_admin.load_catalog,1
pesquisa de arsenio,pesquisa de arsenio,1,nhanes_laboratory.utas_j,1
tipo de plano de saude,mudanca de plano de saude,1,nhanes_questionnaire.hiq_j,1
tipo de plano de saude,tipo de plano de saude,1,nhanes_questionnaire.hiq_j,1
niveis de hemoglobina,niveis de hemoglobina,2,nhanes_laboratory.cot_j; nhanes_laboratory.ihgem_j,2
niveis sericos de hidrocortisona,niveis sericos de hidrocortisona,1,nhanes_laboratory.ssneon_j,1
niveis sericos de hidrocortisona,niveis sericos de peptideo c,1,nhanes_laboratory.ssfr_j,1
nivel de lbdhddsi,nivel de lbdhdd,1,nhanes_laboratory.hdl_j,1
nivel de lbdhddsi,nivel de lbdhddsi,1,nhanes_laboratory.hdl_j,1
tamanho da familia,numero de quartos,1,nhanes_questionnaire.hoq_j,1
tamanho da familia,tamanho da familia,1,nhanes_questionnaire.hoq_j,1
padroes de respostas em pesquisa,padroes de resposta em pesquisa,1,nhanes_questionnaire.dlq_j,1
padroes de respostas em pesquisa,padroes de respostas em pesquisa,1,nhanes_questionnaire.rhq_j,1
pesquisa de substancias especificas,pesquisa biomedica,1,nhanes_laboratory.ephpp_j,1
pesquisa de substancias especificas,pesquisa de substancias especificas,1,nhanes_laboratory.sstst_j,1
proteina c-reativa,proteina c reativa,1,nhanes_laboratory.hscrp_j,1
proteina c-reativa,proteina c-reativa,1,nhanes_laboratory.hscrp_j,1
avaliacao de deficiencia de vitamina c,avaliacao de deficiencia de vitamina c,1,nhanes_laboratory.vic_j,1
cobertura de saude,cobertura de saude,1,nhanes_questionnaire.hiq_j,1
coluna vertebral,coluna vertebral,1,nhanes_examination.dxxspn_j,1
condicoes medicas associadas,condicoes medicas associadas,1,nhanes_questionnaire.rxq_rx_j,1
consumo de alimentos,consumo de alimentos,1,nhanes_questionnaire.dbq_j,1
dosagem de medicamentos,dosagem de medicamentos,1,nhanes_questionnaire.rxqasa_j,1
estrutura de tabelas de dados,estrutura de tabelas de dados,1,nhanes_admin.load_catalog,1
exame de coluna,exame de coluna,1,nhanes_examination.dxxspn_j,1
exposicao a tabaco,exposicao a tabaco,1,nhanes_laboratory.ucot_j,1
frequencia de valores,frequencia de valores,1,nhanes_questionnaire.whq_j,1
funcionamento fisico,funcionamento fisico,1,nhanes_questionnaire.pfq_j,1
gravidez em mulheres,gravidez em mulheres,1,nhanes_laboratory.ucpreg_j,1
idade de diagnostico,idade de diagnostico,1,nhanes_questionnaire.mcq_j,1
marcadores de hepatite,marcadores de hepatite,1,nhanes_laboratory.hepc_j,1
mercurio total,mercurio total,1,nhanes_laboratory.pbcd_j,1
niveis sericos de androstenediona,niveis sericos de androstenediona,1,nhanes_laboratory.ssneon_j,1
nivel de hscrp,nivel de hscrp,1,nhanes_laboratory.hscrp_j,1
peso corporal amostras,peso corporal amostras,1,nhanes_questionnaire.cbqpfc_j,1
presenca de dhrplc,presenca de dhrplc,1,nhanes_laboratory.hscrp_j,1
resultados de exames bioquimicos,resultados de exames bioquimicos,1,nhanes_laboratory.vocwb_j,1
risco cardiovascular,risco cardiovascular,1,nhanes_laboratory.hscrp_j,1
saude ossea,saude ossea,1,nhanes_examination.dxxfem_j,1
sintomas respiratorios,sintomas respiratorios,1,nhanes_questionnaire.cdq_j,1
trabalho noturno,trabalho noturno,1,nhanes_questionnaire.ocq_j,1
triagem gestacional,triagem gestacional,1,nhanes_laboratory.ucpreg_j,1
variabilidade de resultados,variabilidade de resultados,1,nhanes_laboratory.ssfr_j,1
variaveis bioquimicas,variaveis bioquimicas,1,nhanes_laboratory.biopro_j,1
vitamina e serica,vitamina e serica,1,nhanes_laboratory.vid_j,1
