Macrotema,Tema,Frequência,Tabelas de Origem,Qtd Tabelas
envio de newsletter,envio de boletins,1,magento2.newsletter_queue_link,1
envio de newsletter,envio de links,1,magento2.sendfriend_log,1
envio de newsletter,envio de newsletter,1,magento2.newsletter_queue,1
envio de newsletter,erros de newsletter,1,magento2.newsletter_problem,1
envio de newsletter,fila de envio,1,magento2.newsletter_queue,1
envio de newsletter,fila de envio de e-mails,1,magento2.newsletter_queue,1
envio de newsletter,fila de newsletter,4,magento2.newsletter_problem; magento2.newsletter_queue; magento2.newsletter_queue_link,3
envio de newsletter,fila de newsletter por loja,1,magento2.newsletter_queue_store_link,1
envio de newsletter,modelo de newsletter,2,magento2.newsletter_queue; magento2.newsletter_template,2
envio de newsletter,modelos de email,2,magento2.email_template,1
envio de newsletter,modelos de newsletter,2,magento2.newsletter_queue,1
envio de newsletter,newsletter de marketing,1,magento2.newsletter_queue_store_link,1
envio de newsletter,problemas de fila de envio,1,magento2.newsletter_problem,1
envio de newsletter,problemas de newsletter,2,magento2.newsletter_problem,1
envio de newsletter,relacionamento de fila de newsletter,1,magento2.newsletter_queue_store_link,1
envio de newsletter,template de email,2,magento2.email_template; magento2.newsletter_template,2
envio de newsletter,template de newsletter,1,magento2.newsletter_template,1
envio de newsletter,templates de newsletter,1,magento2.newsletter_template,1
regras de catalogo,associacao de catalogo,1,magento2.catalog_product_link,1
regras de catalogo,catalogo de amostras,1,magento2.downloadable_sample_title,1
regras de catalogo,catalogo de downloads,1,magento2.downloadable_link_title,1
regras de catalogo,categorias de catalogo,1,magento2.catalog_category_entity_int,1
regras de catalogo,condicoes de catalogo,1,magento2.catalogrule,1
regras de catalogo,configuracao de catalogo,2,magento2.catalog_eav_attribute; magento2.catalogrule_website,2
regras de catalogo,dados de indexacao de catalogo,1,magento2.catalog_product_index_website,1
regras de catalogo,estrutura de catalogo,2,magento2.catalog_category_entity; magento2.catalog_category_entity_varchar,2
regras de catalogo,galeria de midia de catalogo,2,magento2.catalog_product_entity_gallery; magento2.catalog_product_entity_media_gallery,2
regras de catalogo,indexacao de catalogo,1,magento2.indexer_state,1
regras de catalogo,mapeamento de catalogo,2,magento2.catalog_category_product; magento2.catalog_product_website,2
regras de catalogo,mapeamento de links de catalogo,1,magento2.catalog_product_link_type,1
regras de catalogo,mapeamento de opcoes de catalogo,1,magento2.catalog_product_option_title,1
regras de catalogo,mapeamento de regras de catalogo,1,magento2.catalogrule_group_website,1
regras de catalogo,produtos afetados por regras de catalogo,1,magento2.catalogrule_affected_product,1
regras de catalogo,regras de catalogo,6,magento2.catalogrule; magento2.catalogrule_affected_product; magento2.catalogrule_customer_group; magento2.core_flag,4
regras de catalogo,regras de catalogo por grupo,1,magento2.catalogrule_group_website,1
regras de catalogo,regras de catalogo por grupo de clientes,1,magento2.catalogrule_customer_group,1
regras de catalogo,regras de catalogo por site,2,magento2.catalogrule_group_website; magento2.catalogrule_website,2
regras de catalogo,rotulos de opcoes de catalogo,1,magento2.catalog_product_option_title,1
regras de catalogo,tipos de entidade de catalogo,1,magento2.eav_entity_type,1
identificacao de loja,cadastro de loja,1,magento2.catalog_product_entity_varchar,1
identificacao de loja,catalogo de loja,1,magento2.googleshopping_items,1
identificacao de loja,etiqueta de loja,1,magento2.sales_order_status_label,1
identificacao de loja,eventos de loja,1,magento2.report_event,1
identificacao de loja,grupo de loja,1,magento2.store,1
identificacao de loja,identificacao de loja,4,magento2.customer_entity; magento2.downloadable_sample_title; magento2.sales_order_status_label; magento2.salesrule_label,4
identificacao de loja,identificacao de lojas,2,magento2.downloadable_link_title; magento2.rating_title,2
identificacao de loja,identificadores de loja,1,magento2.catalog_product_bundle_option_value,1
identificacao de loja,labels de loja,1,magento2.salesrule_label,1
identificacao de loja,localizacao de loja,1,magento2.eav_attribute_label,1
identificacao de loja,log de loja,1,magento2.log_summary,1
identificacao de loja,loja de comercio,1,magento2.sales_order_status_label,1
identificacao de loja,loja padrao,1,magento2.catalog_product_entity_datetime,1
identificacao de loja,opcoes de loja,1,magento2.eav_attribute_option_value,1
identificacao de loja,preferencias por loja,1,magento2.wishlist_item,1
identificacao de loja,registro por loja,1,magento2.report_event,1
identificacao de loja,relatorio de loja,1,magento2.report_compared_product_index,1
identificacao de loja,sessoes de loja,1,magento2.log_customer,1
identificacao de loja,testes a/b de loja,1,magento2.googleoptimizer_code,1
identificacao de loja,traducao de loja,1,magento2.eav_attribute_label,1
identificacao de loja,valores de loja,3,magento2.catalog_product_index_eav_idx; magento2.core_variable_value; magento2.eav_attribute_option_value,3
identificacao de loja,valores de loja padrao,1,magento2.catalog_product_super_attribute_label,1
identificacao de loja,visitas a lojas,1,magento2.report_compared_product_index,1
identificacao de loja,votos por loja,1,magento2.rating_option_vote_aggregated,1
conteudo de tema,alteracoes de tema,1,magento2.vde_theme_change,1
conteudo de tema,arquitetura de temas,1,magento2.core_theme_file,1
conteudo de tema,arquivos de tema,1,magento2.core_theme_file,1
conteudo de tema,conteudo de acordo,1,magento2.checkout_agreement,1
conteudo de tema,conteudo de contrato,1,magento2.checkout_agreement,1
conteudo de tema,conteudo de e-mail,1,magento2.newsletter_template,1
conteudo de tema,conteudo de email,1,magento2.email_template,1
conteudo de tema,conteudo de landing pages,1,magento2.cms_block,1
conteudo de tema,conteudo de mensagem,1,magento2.gift_message,1
conteudo de tema,conteudo de reviews,1,magento2.review_detail,1
conteudo de tema,conteudo de tema,1,magento2.core_theme_file,1
conteudo de tema,conteudo de variaveis,1,magento2.core_variable_value,1
conteudo de tema,conteudo institucional,1,magento2.cms_page,1
conteudo de tema,estrutura de temas magento,2,magento2.core_theme; magento2.core_theme_file,2
conteudo de tema,hierarquia de temas,2,magento2.core_theme,1
conteudo de tema,historico de temas,2,magento2.vde_theme_change,1
conteudo de tema,mapeamento de temas,1,magento2.core_layout_link,1
conteudo de tema,mudanca de tema,1,magento2.vde_theme_change,1
conteudo de tema,mudancas de tema,1,magento2.vde_theme_change,1
conteudo de tema,temas de design,2,magento2.core_layout_link; magento2.core_theme,2
conteudo de tema,temas de interface,1,magento2.core_theme,1
conteudo de tema,temas do magento,1,magento2.vde_theme_change,1
conteudo de tema,temas visuais,2,magento2.core_theme_file; magento2.widget_instance,2
conteudo de tema,versao de tema,1,magento2.core_theme,1
taxas de envio,comentarios de envio,1,magento2.sales_shipment_comment,1
taxas de envio,comentarios de remessa,2,magento2.sales_shipment_comment,1
taxas de envio,condicoes de entrega,1,magento2.shipping_tablerate,1
taxas de envio,detalhes de remessa,1,magento2.sales_shipment,1
taxas de envio,endereco de entrega,1,magento2.sales_quote_address,1
taxas de envio,grade de remessas,1,magento2.sales_shipment_grid,1
taxas de envio,informacoes de entrega,1,magento2.sales_quote_shipping_rate,1
taxas de envio,itens de remessa,4,magento2.sales_shipment_item; magento2.sales_shipment_track,2
taxas de envio,logistica de entregas,1,magento2.sales_shipment_track,1
taxas de envio,logistica de envio,1,magento2.sales_shipment,1
taxas de envio,logistica de remessas,1,magento2.sales_shipment_grid,1
taxas de envio,metodos de entrega,1,magento2.sales_quote_shipping_rate,1
taxas de envio,metodos de envio,2,magento2.sales_quote_address; magento2.sales_quote_shipping_rate,2
taxas de envio,precos de envio,1,magento2.sales_quote_shipping_rate,1
taxas de envio,regioes de entrega,2,magento2.shipping_tablerate,1
taxas de envio,status de envio,3,magento2.sales_shipment; magento2.sales_shipment_grid,2
taxas de envio,status de envios,1,magento2.sales_shipment_grid,1
taxas de envio,status de remessa,1,magento2.sales_shipment_grid,1
taxas de envio,taxa de envio,1,magento2.sales_quote_shipping_rate,1
taxas de envio,taxas de envio,1,magento2.shipping_tablerate,1
taxas de envio,transportadoras de envio,1,magento2.sales_shipment_track,1
gerenciamento de arquivos,gerenciamento de arquivos,1,magento2.core_theme_file,1
gerenciamento de arquivos,gerenciamento de assinaturas,1,magento2.newsletter_queue_store_link,1
gerenciamento de arquivos,gerenciamento de cache,2,magento2.core_cache_tag,1
gerenciamento de arquivos,gerenciamento de conteudo,1,magento2.cms_page,1
gerenciamento de arquivos,gerenciamento de downloads,2,magento2.downloadable_link; magento2.downloadable_link_purchased_item,2
gerenciamento de arquivos,gerenciamento de links de download,2,magento2.downloadable_link; magento2.downloadable_link_purchased,2
gerenciamento de arquivos,gerenciamento de metadados,1,magento2.eav_attribute_label,1
gerenciamento de arquivos,gerenciamento de midia de produtos,1,magento2.catalog_product_entity_media_gallery_value,1
gerenciamento de arquivos,gerenciamento de newsletter,2,magento2.newsletter_queue; magento2.newsletter_queue_link,2
gerenciamento de arquivos,gerenciamento de newsletters,2,magento2.newsletter_queue; magento2.newsletter_queue_link,2
gerenciamento de arquivos,gerenciamento de redirecionamentos,1,magento2.url_rewrite,1
gerenciamento de arquivos,gerenciamento de sessoes,2,magento2.core_session,1
gerenciamento de arquivos,gerenciamento de sessoes por site,1,magento2.persistent_session,1
gerenciamento de arquivos,gerenciamento de temas,2,magento2.core_theme; magento2.vde_theme_change,2
gerenciamento de arquivos,gerenciamento de usuarios,1,magento2.admin_user,1
gerenciamento de arquivos,gerenciamento de versao,1,magento2.mview_state,1
gerenciamento de arquivos,gestao de blocos,1,magento2.cms_block_store,1
gerenciamento de arquivos,gestao de conteudo,1,magento2.cms_page_store,1
gerenciamento de arquivos,gestao de downloads,1,magento2.downloadable_link_purchased_item,1
gerenciamento de arquivos,gestao de permissoes,1,magento2.oauth_token,1
gerenciamento de arquivos,gestao de usuarios,1,magento2.admin_user,1
gerenciamento de arquivos,gestao de versoes,1,magento2.core_resource,1
conversao de moedas,cambio entre moedas,1,magento2.directory_currency_rate,1
conversao de moedas,codigos de moeda,1,magento2.sales_invoice_grid,1
conversao de moedas,conversao de moeda,1,magento2.directory_currency_rate,1
conversao de moedas,conversao de moedas,1,magento2.directory_currency_rate,1
conversao de moedas,conversao monetaria,1,magento2.directory_currency_rate,1
conversao de moedas,endereco de cotacao,2,magento2.sales_quote_address; magento2.sales_quote_address_item,2
conversao de moedas,enderecos de cotacao,2,magento2.sales_quote_address; magento2.sales_quote_shipping_rate,2
conversao de moedas,itens de cotacao,3,magento2.sales_quote_address_item; magento2.sales_quote_item,2
conversao de moedas,log de cotacoes,2,magento2.log_quote,1
conversao de moedas,moedas,1,magento2.directory_currency_rate,1
conversao de moedas,moedas de transacao,1,magento2.sales_creditmemo_grid,1
conversao de moedas,pagamento de cotacao,1,magento2.sales_quote_payment,1
conversao de moedas,precificacao dinamica de opcoes,1,magento2.catalog_product_index_price_bundle_opt_tmp,1
conversao de moedas,quantidades e valores,1,magento2.sales_order_item,1
conversao de moedas,registro de cotacoes,1,magento2.log_quote,1
conversao de moedas,taxa de cambio,1,magento2.directory_currency_rate,1
conversao de moedas,taxa de conversao,2,magento2.catalog_product_index_website,1
conversao de moedas,taxas de cambio,2,magento2.directory_currency_rate,1
conversao de moedas,taxas de conversao por site,1,magento2.catalog_product_index_website,1
conversao de moedas,taxas de transacao,1,magento2.sales_order_tax_item,1
conversao de moedas,tempo de cotacao,1,magento2.log_quote,1
armazenamento de dados,armazenamento chave-valor,1,magento2.core_config_data,1
armazenamento de dados,armazenamento de arquivos,1,magento2.sitemap,1
armazenamento de dados,armazenamento de atributos datetime,1,magento2.eav_entity_datetime,1
armazenamento de dados,armazenamento de cache,2,magento2.core_cache,1
armazenamento de dados,armazenamento de dados,1,magento2.eav_entity,1
armazenamento de dados,armazenamento de dados de atributos numericos,1,magento2.catalog_product_index_eav_decimal_idx,1
armazenamento de dados,armazenamento de dados eav,2,magento2.customer_entity_text; magento2.eav_entity_varchar,2
armazenamento de dados,armazenamento de dados numericos,1,magento2.catalog_category_entity_decimal,1
armazenamento de dados,armazenamento de sessao,1,magento2.core_cache,1
armazenamento de dados,armazenamento de tokens de autenticacao,1,magento2.persistent_session,1
armazenamento de dados,armazenamento de valores,1,magento2.core_config_data,1
armazenamento de dados,armazenamento de valores temporais,1,magento2.eav_entity_datetime,1
armazenamento de dados,armazenamento eav,1,magento2.eav_entity_text,1
armazenamento de dados,cache de aplicacao,1,magento2.core_cache,1
armazenamento de dados,cache de dados,1,magento2.core_cache,1
armazenamento de dados,estrutura de dados,2,magento2.checkout_agreement_store; magento2.importexport_importdata,2
armazenamento de dados,estrutura de dados geografico,1,magento2.directory_country_format,1
armazenamento de dados,importacao de dados,3,magento2.importexport_importdata,1
armazenamento de dados,integracao de dados,1,magento2.core_variable_value,1
armazenamento de dados,sincronizacao de dados,1,magento2.mview_state,1
identificacao de regioes,codigos de regiao,1,magento2.directory_country_region,1
identificacao de regioes,codigos de regioes,1,magento2.directory_country_region,1
identificacao de regioes,codigos de subdivisao,1,magento2.directory_country_region,1
identificacao de regioes,formato de endereco por pais,1,magento2.directory_country_format,1
identificacao de regioes,identificacao de paises,1,magento2.directory_country,1
identificacao de regioes,identificacao de regioes,1,magento2.directory_country_region_name,1
identificacao de regioes,identificacao de regras,1,magento2.salesrule_label,1
identificacao de regioes,identificacao de variaveis,1,magento2.core_variable,1
identificacao de regioes,identificacao geografica,1,magento2.directory_country,1
identificacao de regioes,localizacao de strings,1,magento2.translation,1
identificacao de regioes,localizacao geografica,2,magento2.directory_country_region_name,1
identificacao de regioes,localizacao regional,1,magento2.directory_country_region_name,1
identificacao de regioes,nomes de regioes,4,magento2.directory_country_region; magento2.directory_country_region_name,2
identificacao de regioes,nomes de regioes administrativas,1,magento2.directory_country_region,1
identificacao de regioes,padrao de formatacao de localizacao,1,magento2.directory_country_format,1
identificacao de regioes,padroes iso de paises,1,magento2.directory_country,1
identificacao de regioes,pais e formato,1,magento2.directory_country_format,1
identificacao de regioes,regioes geograficas,1,magento2.directory_country_region,1
identificacao de regioes,regioes por pais,1,magento2.directory_country_region,1
identificacao de regioes,subdivisoes administrativas,1,magento2.directory_country_region,1
status de indexacao,estado de indexacao,1,magento2.indexer_state,1
status de indexacao,indice de disponibilidade,1,magento2.catalog_product_bundle_stock_index,1
status de indexacao,popularidade de termos,2,magento2.search_query,1
status de indexacao,status de atualizacao,2,magento2.mview_state,1
status de indexacao,status de disponibilidade,6,magento2.catalog_product_bundle_stock_index; magento2.cataloginventory_stock_status; magento2.cataloginventory_stock_status_idx,3
status de indexacao,status de execucao,2,magento2.cron_schedule,1
status de indexacao,status de imagens,1,magento2.catalog_product_entity_media_gallery_value,1
status de indexacao,status de indexacao,2,magento2.indexer_state,1
status de indexacao,status de leitura,1,magento2.adminnotification_inbox,1
status de indexacao,status de revisao,5,magento2.review; magento2.review_status,2
status de indexacao,tempo de criacao,1,magento2.log_quote,1
uso de cupons,analise de cupons de desconto,1,magento2.salesrule_coupon_aggregated,1
uso de cupons,analise de descontos,1,magento2.salesrule_coupon_aggregated_order,1
uso de cupons,analise de periodos promocionais,1,magento2.salesrule_coupon_aggregated_order,1
uso de cupons,configuracoes de cupons,1,magento2.salesrule,1
uso de cupons,cupons de desconto,2,magento2.salesrule_coupon,1
uso de cupons,descontos aplicados,2,magento2.salesrule_coupon_aggregated; magento2.salesrule_coupon_aggregated_order,2
uso de cupons,descontos por item,1,magento2.sales_invoice_item,1
uso de cupons,gestao de cupons,1,magento2.salesrule,1
uso de cupons,gestao de descontos,2,magento2.sales_invoice_item; magento2.sales_quote_address_item,2
uso de cupons,promocoes por website,1,magento2.catalogrule_website,1
uso de cupons,uso de cupons,6,magento2.salesrule_coupon; magento2.salesrule_coupon_aggregated; magento2.salesrule_coupon_aggregated_updated; magento2.salesrule_coupon_usage; magento2.salesrule_customer,5
uso de cupons,uso de cupons por cliente,1,magento2.salesrule_coupon_usage,1
uso de cupons,uso de cupons promocionais por cliente,1,magento2.salesrule_customer,1
uso de cupons,vendas com cupons,2,magento2.salesrule_coupon_aggregated_order; magento2.salesrule_coupon_aggregated_updated,2
associacao de loja,agrupamento de lojas,1,magento2.store_group,1
associacao de loja,associacao de loja,4,magento2.checkout_agreement_store; magento2.eav_entity_varchar; magento2.googleoptimizer_code; magento2.newsletter_queue_store_link,4
associacao de loja,associacao de lojas,5,magento2.catalogrule_website; magento2.cms_block_store; magento2.rating_store; magento2.review_store; magento2.tax_calculation_rate_title,5
associacao de loja,associar loja,1,magento2.design_change,1
associacao de loja,entidade de loja,1,magento2.eav_entity_store,1
associacao de loja,grupo de lojas,1,magento2.store_group,1
associacao de loja,links por loja,1,magento2.downloadable_link_title,1
associacao de loja,loja associada,1,magento2.newsletter_subscriber,1
associacao de loja,relacionamento de loja,1,magento2.report_event,1
associacao de loja,vinculacao de loja a fila,1,magento2.newsletter_queue_store_link,1
associacao de loja,vinculacao de lojas a acordos,1,magento2.checkout_agreement_store,1
associacao de loja,vinculo acordo-loja,1,magento2.checkout_agreement_store,1
associacao de loja,vinculo com loja,1,magento2.eav_entity,1
status de avaliacoes,agregacao de avaliacoes,1,magento2.rating_option_vote_aggregated,1
status de avaliacoes,avaliacao de qualidade,1,magento2.rating,1
status de avaliacoes,avaliacao por estrelas,1,magento2.rating_option_vote,1
status de avaliacoes,classificacao de avaliacoes,1,magento2.review_status,1
status de avaliacoes,classificacao de reviews,1,magento2.review_entity,1
status de avaliacoes,contagem de reviews,1,magento2.review_entity_summary,1
status de avaliacoes,contagem de revisoes,1,magento2.review_entity_summary,1
status de avaliacoes,escalas de pontuacao,1,magento2.rating_option,1
status de avaliacoes,estrutura de avaliacoes,1,magento2.review_entity,1
status de avaliacoes,metricas de revisao,1,magento2.rating_option_vote,1
status de avaliacoes,moderacao de reviews,1,magento2.review_status,1
status de avaliacoes,opcoes de avaliacao,2,magento2.rating_option,1
status de avaliacoes,percentual aprovado,1,magento2.rating_option_vote_aggregated,1
status de avaliacoes,resumo de avaliacoes,1,magento2.review_entity_summary,1
status de avaliacoes,status de avaliacoes,1,magento2.review_status,1
status de avaliacoes,tipos de avaliacao,1,magento2.rating_entity,1
status de avaliacoes,titulos de avaliacao,2,magento2.rating_title,1
valores de configuracao,configuracao de acordos,1,magento2.checkout_agreement,1
valores de configuracao,configuracao de avaliacao,2,magento2.rating; magento2.rating_option,2
valores de configuracao,configuracao de avaliacoes,1,magento2.rating_store,1
valores de configuracao,configuracao de endpoints,2,magento2.integration,1
valores de configuracao,configuracao de escopo,1,magento2.core_config_data,1
valores de configuracao,configuracao de pacotes,1,magento2.catalog_product_bundle_option,1
valores de configuracao,configuracao de paises-alvo,1,magento2.googleshopping_types,1
valores de configuracao,configuracao de ratings,2,magento2.rating_option; magento2.rating_title,2
valores de configuracao,configuracao de termos de servico,1,magento2.checkout_agreement_store,1
valores de configuracao,configuracoes de pacotes,1,magento2.catalog_product_index_price_bundle_sel_tmp,1
valores de configuracao,dados de configuracao,1,magento2.core_config_data,1
valores de configuracao,escopo de configuracao,1,magento2.core_config_data,1
valores de configuracao,indice de configuracao,1,magento2.catalog_product_index_price_cfg_opt_idx,1
valores de configuracao,valores de configuracao,1,magento2.core_variable_value,1
valores de configuracao,variaveis de configuracao,2,magento2.core_variable; magento2.core_variable_value,2
itens de lista de desejos,disponibilidade de itens,1,magento2.cataloginventory_stock_item,1
itens de lista de desejos,itens comprados,2,magento2.downloadable_link_purchased_item,1
itens de lista de desejos,itens de lista de compras,1,magento2.wishlist_item,1
itens de lista de desejos,itens de lista de desejos,3,magento2.catalog_compare_item; magento2.wishlist_item; magento2.wishlist_item_option,3
itens de lista de desejos,lista de desejos,2,magento2.wishlist; magento2.wishlist_item,2
itens de lista de desejos,opcoes de produtos em pedidos,1,magento2.sales_quote_item_option,1
itens de lista de desejos,quantidade de itens,1,magento2.wishlist_item,1
itens de lista de desejos,quantidade disponivel,2,magento2.cataloginventory_stock_status_tmp,1
itens de lista de desejos,quantidade em estoque,6,magento2.cataloginventory_stock_status; magento2.cataloginventory_stock_status_idx,2
rastreamento de envio,agregacao de envios,1,magento2.sales_shipping_aggregated_order,1
rastreamento de envio,comunicacao entre remetente e destinatario,1,magento2.gift_message,1
rastreamento de envio,controle temporal de envios,1,magento2.sendfriend_log,1
rastreamento de envio,envio para assinantes,1,magento2.newsletter_queue_link,1
rastreamento de envio,informacoes de transporte,1,magento2.sales_shipment_track,1
rastreamento de envio,mensagens de presente,3,magento2.gift_message,1
rastreamento de envio,processamento de remessas,1,magento2.sales_shipment,1
rastreamento de envio,rastreamento de envio,1,magento2.newsletter_queue_link,1
rastreamento de envio,rastreamento de envios,1,magento2.newsletter_queue_link,1
rastreamento de envio,rastreamento de produtos,1,magento2.product_alert_stock,1
rastreamento de envio,rastreamento de remessas,4,magento2.sales_shipment; magento2.sales_shipment_track,2
rastreamento de envio,remetente de campanha,1,magento2.newsletter_template,1
rastreamento de envio,remetente e destinatario,1,magento2.gift_message,1
atributos por loja,atributos de cliente por site,1,magento2.customer_eav_attribute_website,1
atributos por loja,atributos de data de clientes,2,magento2.customer_entity_datetime,1
atributos por loja,atributos de entidade,11,magento2.eav_attribute; magento2.eav_entity_attribute; magento2.eav_entity_datetime; magento2.eav_entity_decimal; magento2.eav_entity_int; magento2.eav_entity_text; magento2.eav_entity_varchar,7
atributos por loja,atributos por loja,3,magento2.catalog_product_index_eav; magento2.catalog_product_index_eav_tmp; magento2.eav_attribute_label,3
atributos por loja,super atributos,1,magento2.catalog_product_super_attribute,1
ordenacao de itens,hierarquia de transacoes,1,magento2.sales_payment_transaction,1
ordenacao de itens,ordem de exibicao,1,magento2.eav_attribute_option,1
ordenacao de itens,ordem de exibicao de opcao,1,magento2.catalog_product_option_type_value,1
ordenacao de itens,ordenacao de atualizacao,1,magento2.core_layout_update,1
ordenacao de itens,ordenacao de campos,2,magento2.eav_form_element; magento2.eav_form_fieldset,2
ordenacao de itens,ordenacao de elementos,2,magento2.core_layout_update; magento2.eav_form_element,2
ordenacao de itens,ordenacao de fieldsets,1,magento2.eav_form_fieldset,1
ordenacao de itens,ordenacao de grupos,1,magento2.eav_entity_attribute,1
ordenacao de itens,ordenacao de itens,1,magento2.eav_attribute_option,1
ordenacao de itens,ordenacao de layout,1,magento2.core_layout_update,1
ordenacao de itens,ordenacao de midia,1,magento2.downloadable_sample,1
ordenacao de itens,ordenacao de opcoes,2,magento2.catalog_product_option_type_value; magento2.eav_attribute_option,2
ordenacao de itens,ordenacao de widgets,1,magento2.widget_instance,1
ordenacao de itens,organizacao de conjuntos,1,magento2.eav_attribute_group,1
ordenacao de itens,prioridade de exibicao,1,magento2.store_website,1
rastreamento de visitantes,identificacao de visitantes,2,magento2.customer_visitor; magento2.log_quote,2
rastreamento de visitantes,rastreamento de acesso,1,magento2.log_visitor_online,1
rastreamento de visitantes,rastreamento de acessos,1,magento2.log_url_info,1
rastreamento de visitantes,rastreamento de eventos de cliente,1,magento2.report_event_types,1
rastreamento de visitantes,rastreamento de interacoes,1,magento2.report_event,1
rastreamento de visitantes,rastreamento de ip,1,magento2.sendfriend_log,1
rastreamento de visitantes,rastreamento de urls,1,magento2.log_url_info,1
rastreamento de visitantes,rastreamento de visitantes,8,magento2.customer_visitor; magento2.log_quote; magento2.log_url; magento2.log_visitor; magento2.log_visitor_info; magento2.log_visitor_online,6
rastreamento de visitantes,rastreamento de visitas,1,magento2.log_url,1
rastreamento de visitantes,tipos de eventos de rastreamento,1,magento2.report_event_types,1
registro de visitas,log de captcha,1,magento2.captcha_log,1
registro de visitas,log de visitas,1,magento2.log_summary,1
registro de visitas,logs de alerta,1,magento2.admin_system_messages,1
registro de visitas,logs de urls,1,magento2.log_url,1
registro de visitas,periodos de registro,1,magento2.log_summary_type,1
registro de visitas,registro de captcha,1,magento2.captcha_log,1
registro de visitas,registro de envio por ip,1,magento2.sendfriend_log,1
registro de visitas,registro de eventos,1,magento2.admin_system_messages,1
registro de visitas,registro de feedback,1,magento2.review,1
registro de visitas,registro de login,1,magento2.log_customer,1
registro de visitas,registro de logs,1,magento2.sendfriend_log,1
registro de visitas,registro de urls,2,magento2.log_url_info,1
registro de visitas,registro de visitantes,1,magento2.log_visitor,1
registro de visitas,registro de visitas,2,magento2.log_url,1
registro de visitas,registro temporal,1,magento2.admin_system_messages,1
registro de visitas,visitas de usuarios,1,magento2.log_visitor,1
opcoes de produto,componentes de produtos (hardware),1,magento2.catalog_product_bundle_option_value,1
opcoes de produto,condicoes de produto,1,magento2.catalogrule,1
opcoes de produto,opcoes de produto,9,magento2.catalog_product_bundle_option; magento2.catalog_product_bundle_option_value; magento2.catalog_product_option; magento2.catalog_product_option_title; magento2.catalog_product_option_type_title; magento2.catalog_product_option_type_value,6
opcoes de produto,opcoes de produtos,5,magento2.catalog_product_bundle_option; magento2.catalog_product_bundle_selection; magento2.catalog_product_index_price_bundle_sel_idx; magento2.catalog_product_index_price_bundle_sel_tmp; magento2.catalog_product_option_price,5
opcoes de produto,personalizacao de produto em cotacao,1,magento2.sales_quote_item_option,1
metadados eav,indice eav decimal,3,magento2.catalog_product_index_eav_decimal; magento2.catalog_product_index_eav_decimal_idx; magento2.catalog_product_index_eav_decimal_tmp,3
metadados eav,metadados de e-commerce,1,magento2.catalog_eav_attribute,1
metadados eav,metadados de entidades de clientes,1,magento2.customer_entity_datetime,1
metadados eav,metadados de loja,1,magento2.catalog_category_entity_datetime,1
metadados eav,metadados eav,1,magento2.customer_address_entity_datetime,1
metadados eav,valores datetime eav,1,magento2.catalog_category_entity_datetime,1
metadados eav,valores de data,3,magento2.catalog_category_entity_datetime; magento2.catalog_product_entity_datetime; magento2.eav_entity_datetime,3
metadados eav,valores eav,3,magento2.customer_entity_int; magento2.customer_entity_text; magento2.customer_entity_varchar,3
metadados eav,valores eav de clientes,2,magento2.customer_entity_datetime; magento2.customer_entity_decimal,2
metadados eav,valores varchar de endereco,1,magento2.customer_address_entity_varchar,1
faturamento de pedidos,analise financeira de pedidos,1,magento2.sales_order_grid,1
faturamento de pedidos,conversao de pedidos,1,magento2.sales_quote,1
faturamento de pedidos,faturamento de pedidos,10,magento2.sales_creditmemo; magento2.sales_invoice; magento2.sales_invoice_comment; magento2.sales_invoice_grid; magento2.sales_invoiced_aggregated; magento2.sales_invoiced_aggregated_order; magento2.sales_order_grid; magento2.sales_shipment_grid,8
faturamento de pedidos,fluxo de pedidos,1,magento2.sales_order_status,1
faturamento de pedidos,lucro liquido de pedidos,1,magento2.sales_order_aggregated_created,1
faturamento de pedidos,vendas de pedidos,2,magento2.sales_order; magento2.sales_order_grid,2
relacionamento de atributos,atributos decimais de endereco,2,magento2.customer_address_entity_decimal,1
relacionamento de atributos,atributos decimais de vinculo,1,magento2.catalog_product_link_attribute_decimal,1
relacionamento de atributos,atributos decimais eav,1,magento2.eav_entity_decimal,1
relacionamento de atributos,definicao de dados de atributos,1,magento2.catalog_product_link_attribute,1
relacionamento de atributos,gerenciamento de atributos de data,1,magento2.eav_entity_datetime,1
relacionamento de atributos,identificacao de atributo,1,magento2.customer_form_attribute,1
relacionamento de atributos,mapeamento de atributos,3,magento2.customer_eav_attribute_website; magento2.eav_entity_attribute; magento2.googleshopping_attributes,3
relacionamento de atributos,opcoes de atributos eav,1,magento2.eav_attribute_option,1
relacionamento de atributos,ordenacao de atributos,2,magento2.eav_attribute_set; magento2.eav_entity_attribute,2
relacionamento de atributos,precificacao de atributos,1,magento2.catalog_product_super_attribute_pricing,1
relacionamento de atributos,relacionamento categoria-atributo,1,magento2.catalog_category_entity_decimal,1
relacionamento de atributos,relacionamento de atributos,1,magento2.googleshopping_attributes,1
autenticacao de usuarios,autenticacao de admin,1,magento2.admin_user,1
autenticacao de usuarios,autenticacao de administradores,1,magento2.admin_user,1
autenticacao de usuarios,autenticacao de aplicativos,1,magento2.oauth_consumer,1
autenticacao de usuarios,autenticacao de consumidor,1,magento2.oauth_nonce,1
autenticacao de usuarios,autenticacao de usuarios,4,magento2.admin_user; magento2.oauth_nonce; magento2.oauth_token,3
